node_id,attr_0,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27
11683,1.629388,-0.872044,0.018645,1.874219,-1.251509,-0.790794,-0.130403,-0.381745,0.468401,0.710187,-1.765047,-3.330635,-1.382708,-1.358326,0.463545,-0.260972,-1.800071,-1.459257,0.274047,-0.739078,0.065585,-0.162112,-1.167549,0.121057,-0.293869,0.522825,-2.470097,0.709033
11684,1.224724,1.565162,0.243925,-0.628863,1.287958,-1.348273,-0.453136,1.22091,1.610735,-0.009344,-0.337655,1.843773,0.530858,0.568884,-1.188889,1.51521,2.008426,0.424177,-0.947703,0.528881,1.015115,-0.075668,0.876772,-1.204072,-0.491544,1.35982,0.28134,-1.259334
11685,2.164775,1.957218,-1.240958,-1.582202,-0.203607,1.415667,-0.887993,0.361907,0.005134,-1.867777,1.480458,0.037476,0.612661,0.429683,-0.328693,0.790037,0.96399,-0.649472,1.608706,0.535302,-1.318542,-0.815196,-1.026366,-0.093861,0.167248,-2.476988,1.233574,0.152397
11686,0.219322,1.877405,1.532341,3.692262,-0.10154,-4.229572,0.850645,1.713595,2.350862,0.832256,-0.479153,0.010696,0.632323,0.177246,-1.193076,1.041958,-0.266127,-0.766844,0.796155,0.358505,3.314812,0.149183,2.462884,-1.182374,1.098743,2.025791,-2.198097,-1.220337
11687,-3.362588,-3.107013,-0.442868,-1.463482,1.121839,1.355482,0.686881,-1.558244,-1.348751,1.658914,-1.382714,0.965479,-0.029593,-0.265414,-0.611771,-1.563268,0.44944,2.100337,-0.885324,-1.121582,-0.955159,0.614943,0.894394,0.624354,-0.537757,1.931987,2.35043,-1.215188
11688,1.433768,-2.792687,-0.497254,-0.916697,-2.490006,3.870756,1.006699,-1.904954,-1.817006,-0.936762,-0.5398,-3.284262,-2.458152,-0.690217,3.4859,-0.244934,-2.581796,-1.98394,0.450575,-0.414644,-3.405909,-0.283204,-3.936454,0.360338,-0.379178,-3.999479,-0.929374,2.663355
11689,0.588005,2.859878,-0.810256,1.198437,1.916407,-2.565006,-2.328125,2.477439,2.047053,-0.024852,0.304592,-0.099207,0.681563,-1.267467,-2.406494,1.11299,2.87453,0.548529,0.333276,0.733492,1.549381,0.281816,2.75954,0.3449,-0.216253,2.071575,-0.721015,-1.507781
11690,-0.518014,-1.815152,-0.830849,-2.783047,1.902447,0.363507,-2.440972,-0.937819,-0.187255,1.200562,-1.555684,-0.058464,-0.326427,-1.492294,-0.807509,-1.003196,1.485741,2.007041,-1.403582,0.360912,-0.669615,-0.380591,1.051432,0.313889,-1.435673,4.019203,1.832641,-1.101649
11691,-3.96002,-4.762028,-0.20517,1.532328,-2.165778,3.115747,4.017528,-2.814813,-3.077612,-0.503906,0.424445,-1.778124,-0.122511,-0.193067,1.38115,-3.560146,-3.803826,0.019354,0.336793,-2.576793,-1.107492,2.278429,-1.185497,2.870628,1.426478,-1.994336,0.933108,0.975053
11692,2.885532,-1.254316,-1.081989,-1.416606,-1.258928,1.591884,-1.786034,-1.126885,-0.345299,0.284797,-1.187434,-2.996645,-2.803111,-2.062657,2.561937,0.648671,-1.737136,-1.20698,-0.796282,-0.178025,-3.149626,-0.406936,-2.034197,-0.197829,-1.762352,-1.259472,-2.271376,1.457388
11693,-0.097547,2.263253,-1.46727,0.571678,1.409963,0.089373,0.126792,1.339879,0.95259,-0.958359,2.066966,-0.051036,1.754951,0.51146,-1.445936,-0.51346,1.11657,1.264843,0.740873,0.211581,0.134819,0.586571,1.624089,0.692726,1.623902,1.116837,1.141725,-1.087542
11694,2.719737,1.280367,-1.023485,-0.837772,-0.860361,0.162469,-1.424179,0.336675,0.398542,-1.138364,0.877931,-0.432966,-0.514863,-0.425064,-0.096347,0.83505,-0.199962,-1.561342,0.38604,0.417115,-1.276599,-0.315771,-1.030682,-0.101197,-0.249541,-2.387872,-0.165661,1.280974
11695,-2.161549,1.145808,0.805844,-1.10353,1.655422,0.598426,1.767241,-0.01572,-1.17787,-0.330512,1.55809,3.998755,1.511114,2.022078,-0.053516,0.678176,1.011053,1.451485,-0.518877,0.229414,1.679714,-0.648116,0.504959,-1.378246,0.048249,-0.712801,2.338481,-1.276764
11696,1.461011,1.484961,-0.365011,-1.570508,0.003021,1.735343,-0.019898,0.468863,-0.770846,-1.189675,1.48881,1.453921,0.571055,1.526319,0.610063,1.192551,-0.447065,-0.070923,0.592153,0.715481,-0.823044,-0.312153,-1.468134,-1.099063,-0.424857,-3.501607,1.040271,-0.250357
11697,3.849231,2.273575,-0.453185,1.248113,-1.318766,-1.006017,-0.584905,1.288057,1.330675,-0.926429,0.31571,-2.533184,-0.423456,-0.214757,0.088762,1.319605,-1.082943,-2.661563,1.141901,0.79643,-0.379889,-0.414917,-0.858318,-0.159483,0.625284,-2.772019,-3.056033,0.389615
11698,-0.318769,-0.795066,1.200837,0.598274,0.302385,-2.361497,-1.145428,0.404613,0.738341,1.520071,-1.955501,0.97444,-0.567306,-0.969132,-0.131587,0.708348,1.092095,0.311853,-1.875216,0.116008,1.111127,-0.610957,1.706055,-0.902257,-0.435212,2.476322,-0.777351,-1.441649
11699,-2.596771,-2.2468,1.841306,3.114022,-1.214963,-0.313803,3.179445,-1.167757,-1.125901,0.486072,-0.374783,0.473215,0.370524,2.264273,1.609119,-1.091008,-2.401391,-1.11522,0.199827,-1.033913,1.323992,1.090238,-0.827212,-0.594673,1.677763,-1.600241,-0.23491,0.733686
11700,2.258041,0.62101,1.072743,-1.514035,-0.309249,-0.62105,-0.930321,0.328676,1.225464,0.665063,-0.694685,1.296649,-0.984769,0.386786,1.554134,2.096158,0.107683,-1.292987,-1.306662,0.975852,1.25577,-1.255307,-1.147606,-1.70445,-0.311163,-0.229861,-1.574115,0.329578
11701,2.976956,-0.286991,-1.222081,-1.304362,-1.917801,3.121761,-1.275934,-1.067722,-0.789463,-1.056048,1.310706,-3.295596,-1.926575,-1.192393,1.193275,-0.041454,-1.66513,-2.161196,1.195718,-0.158167,-3.764103,-0.13436,-3.790272,-0.122932,-0.408711,-3.950916,-1.664409,1.613277
11702,-1.807407,-0.518494,-0.654144,0.623796,1.251194,-0.971719,0.507117,-0.073666,0.574829,0.512855,-1.158138,0.053793,0.770548,-0.546253,-1.23623,-0.5468,0.885162,0.987623,-0.109094,-0.211855,0.784545,0.754802,1.852033,1.064664,0.784229,2.471336,0.284726,-1.086054
11703,-1.173375,-4.892666,-1.293557,-2.662808,-1.180545,3.203137,-0.260256,-3.349165,-2.874104,0.91212,-1.20784,-2.589534,-2.220324,-0.937633,2.263858,-2.713511,-1.969813,0.832063,-0.605919,-1.947302,-3.465761,0.759117,-1.941311,1.818189,-1.070762,0.174933,1.628175,1.517979
11704,-0.271561,-4.76208,-1.766978,2.696796,-2.869971,0.004331,-0.371933,-1.11271,-0.965787,1.937502,-2.476753,-7.057569,-4.138239,-3.75254,0.894417,-2.342906,-3.965551,-1.767696,0.496983,-2.024588,-3.221659,1.563334,-0.953115,2.801643,-0.44936,2.090194,-3.396908,1.4138
11705,2.674296,1.732722,1.884937,-1.4264,1.000743,-2.951691,-2.137088,1.487268,2.120208,1.181293,-1.91819,1.854587,-1.25316,-0.477269,1.217281,3.214701,1.868364,-0.667989,-1.533402,1.592039,1.683756,-2.192984,0.238166,-2.190993,-1.427774,1.139018,-1.172352,-0.590046
11706,-0.003485,-8.198677,-0.082111,0.14231,-3.745423,1.147576,0.45279,-4.004797,-2.29214,2.791655,-4.173423,-5.467507,-4.943414,-2.191825,4.086699,-2.392602,-4.189019,-1.962534,-0.879788,-3.013706,-3.619002,1.492191,-2.393854,1.552642,-1.275736,0.490406,-2.392314,2.815722
11707,-0.538568,-0.621283,-1.515932,-0.93386,0.618024,1.213469,-2.075089,-0.052299,-0.792459,0.27497,0.864745,-1.584267,0.302363,-1.067509,-2.12571,-0.90304,1.989714,2.042931,1.025586,-0.699794,-2.212116,0.872747,1.337728,1.330005,-0.738344,2.432493,1.271256,-1.499387
11708,-1.227364,-1.866751,1.341892,3.140213,-2.609241,-0.763388,3.595506,-0.815295,-0.281566,0.072434,-0.365076,-0.019017,0.03765,1.688229,1.143455,-1.120819,-2.371348,-1.500623,-0.459681,-0.75115,0.910036,0.265642,-0.759384,-0.01385,1.019097,-2.247203,-1.893916,0.521272
11709,2.472938,2.045161,-1.553817,-1.754679,0.450254,2.655684,-0.658592,-0.382592,-0.619399,-1.289428,2.14785,-0.299123,0.436662,0.317532,0.333227,0.715221,0.602377,-0.998721,1.469763,0.371286,-2.200664,-0.156635,-1.830245,-0.195121,-0.689975,-1.221147,0.417003,0.726483
11710,-2.478515,0.631671,-0.335895,-2.593595,2.203517,1.366558,0.493622,0.973579,-1.038191,-0.648127,0.89055,4.556446,2.189091,2.005165,-0.238355,-0.090625,1.552725,2.3713,-0.101048,1.062661,1.681986,0.171354,0.729174,-0.095307,-0.043511,0.733253,3.355847,-1.397857
11711,-2.2394,-1.015534,0.108724,-1.517848,2.964743,-2.997864,-2.205958,0.135312,0.509465,1.931454,-1.693989,1.3536,0.026996,-1.603261,-1.281935,-0.244474,3.081364,3.535828,-1.799089,0.825952,1.09723,0.193206,3.626179,-0.377882,-1.143918,6.749213,1.524528,-2.827094
11712,-3.724728,-0.239851,1.310125,0.907551,1.017701,-0.82568,1.731651,-0.095197,-1.252966,-0.139346,0.308674,2.610572,1.383858,1.183856,-0.973538,-0.853666,-0.046607,1.629432,-0.652116,-0.515484,2.357763,0.170867,2.199819,0.149303,1.735699,0.978401,1.475985,-1.362351
11713,-2.92674,-2.815684,-0.330678,2.838591,-0.625633,-0.107349,1.757776,-1.272306,-1.613391,1.236818,0.058787,-2.528783,-0.635173,-0.28567,-1.435524,-3.024306,-2.374276,0.701454,0.409547,-2.12767,-0.320123,1.591052,1.134941,1.967926,1.225862,1.130928,-0.044547,0.161386
11714,-2.459993,-1.5062,-1.725396,-0.031808,0.911364,0.050596,-1.457639,-0.259915,-0.820713,0.960868,-0.317395,-1.82687,-0.065863,-1.874104,-1.854914,-1.991661,1.353267,1.997523,0.29346,-0.351936,-1.20022,1.285615,1.996934,1.948628,-0.013367,3.405706,2.090676,-1.292723
11715,-0.061418,0.571806,-0.161933,1.217667,0.367304,-0.957793,-0.552964,0.633536,0.564114,0.055756,-0.405488,-0.683336,0.343633,-0.176516,-0.556668,-0.278791,0.243591,0.087679,-0.041502,0.484775,0.209892,0.077145,0.835046,0.147482,0.280787,1.39521,-0.342774,-0.549463
11716,-2.044619,-1.803935,1.522759,4.70683,-1.141934,-1.921527,2.634497,-0.746433,-0.340843,1.149442,-0.10567,-1.80111,-0.372768,1.068467,0.796196,-1.123564,-2.908498,-1.778047,0.038242,-1.360643,1.312991,0.571725,0.186688,0.437428,1.585644,-0.647012,-1.910974,1.03615
11717,-1.561103,0.081569,0.991274,0.669112,0.718858,-1.236074,0.603663,0.375144,-0.104901,0.08922,0.101849,1.339154,0.742082,1.010663,-1.396004,-0.647851,0.390873,0.78412,-0.259481,0.500305,0.992663,0.097011,0.64091,0.230051,0.342927,0.453171,0.347936,-0.975311
11718,-0.898002,-1.022881,-1.265134,-0.991681,-0.73101,3.72947,1.607603,-1.642836,-1.225855,-1.283647,0.50146,0.36835,0.375285,1.022559,0.57145,-0.913881,-1.041181,-0.869623,0.726722,-0.792539,-1.724616,0.797054,-1.457879,1.61767,0.334939,-2.265276,1.144656,0.967694
11719,-1.05114,3.05262,-1.822615,1.145097,1.119958,1.475643,0.813623,1.085016,-0.794142,-1.615787,3.811064,0.17979,2.237902,1.452849,-2.096018,-1.160149,0.731077,1.367378,2.155231,0.26586,0.20982,0.612832,0.163226,1.709791,2.040953,-1.595985,1.337498,-1.213967
11720,-5.541988,-1.139957,0.267406,3.355111,0.800472,-1.642398,3.740357,-0.373731,-0.838318,0.536903,0.338948,0.996018,2.456574,0.809422,-2.199982,-3.029285,-0.449564,1.191281,0.529758,-1.702714,1.952642,1.884257,2.244865,1.879311,2.799141,1.978591,2.027366,-1.4653
11721,-3.213884,-0.704047,0.551679,1.936586,0.498509,-0.82036,2.372112,-1.093657,-0.44431,0.22728,-0.977344,0.027037,1.184281,-0.152225,-1.065667,-1.929197,-1.1469,0.538127,-0.529849,-0.707346,1.429729,0.935076,1.007485,0.523145,1.574056,0.6468,0.577443,-0.196179
11722,2.116323,1.862038,-1.287591,-1.104176,-1.935468,3.837313,1.584936,-1.060966,-1.809001,-2.172123,2.341303,-1.755939,-0.023034,0.70708,0.963976,-0.197064,-1.428211,-1.281907,1.983357,-0.205816,-3.076062,-0.575597,-3.536461,0.407904,0.566499,-5.462994,0.568738,1.877304
11723,-2.429394,-3.840177,-1.47572,-3.042535,0.543257,2.586768,0.316022,-2.202185,-2.055488,0.204525,-1.309101,-0.067562,-0.354243,-2.228193,-0.221591,-2.681768,-0.196064,1.856217,-0.862673,-1.341098,-2.361382,1.999696,0.540239,2.318714,-1.209959,2.549316,2.80151,-0.29093
11724,-1.072198,1.445663,-0.07902,-1.79149,1.355038,0.691373,-0.71456,0.326101,-0.059067,-0.204833,1.287323,1.670865,0.660421,-0.019049,-0.617912,-0.168122,1.694224,1.913757,-0.087762,0.593309,0.590146,0.524563,0.918895,0.327368,-0.2967,0.747353,1.744223,-0.491037
11725,-0.99379,-0.057845,-0.860555,-0.201607,0.870465,1.312334,1.115528,-0.095231,-0.53554,-1.006641,0.34802,0.628311,0.736019,0.718833,-0.148942,-0.257192,-0.141025,0.706628,0.112052,-0.183631,-0.081752,0.385068,0.177749,0.559062,0.318274,-0.453897,0.813717,0.523691
11726,2.603253,1.980086,-0.026174,-3.090631,1.921631,-1.298712,-2.71908,1.087043,1.113158,0.434995,-0.537036,2.712493,1.035509,-0.277891,-0.112177,1.686616,3.164682,1.104963,-0.650115,1.042263,1.100277,-1.188538,1.612446,-1.657638,-1.14029,1.301585,1.044427,-1.317731
11727,-0.914515,0.925194,1.842634,1.527076,1.201999,-2.546946,0.539618,1.00211,1.414849,0.134465,-0.242008,1.502579,0.805689,0.490171,-0.460252,0.172997,1.435724,-0.0714,-0.676158,0.449858,2.602525,-0.283604,1.658282,-1.23745,0.831071,1.217158,-0.382188,-1.443486
11728,-0.473287,1.837901,-0.1686,-2.005741,1.653834,0.416823,-0.459586,1.041992,0.054747,-0.397061,1.02917,1.873605,0.714936,-0.113478,-0.51308,0.990386,2.220082,1.982628,0.008575,0.897138,0.950015,-0.332635,0.825951,-0.06951,-0.986219,0.852562,1.681113,-1.510247
11729,-0.286154,-1.030491,-0.177552,0.900807,-1.12873,1.107429,1.084154,-0.749209,-0.960482,-0.872134,-0.386667,-1.334869,-0.460889,0.600541,0.477713,-0.828306,-1.188754,-0.681392,0.491481,-0.427121,-0.278904,1.305692,-1.179831,0.506428,1.549127,-1.118427,0.020011,0.65427
11730,0.863777,1.298054,-0.198723,1.2653,0.114224,-2.427566,-1.088771,1.603489,1.511547,0.453184,-0.96599,-0.91296,-0.58875,-1.134553,-0.277684,0.229616,1.25788,-1.123939,-0.272036,0.696129,0.559082,0.044465,1.127603,0.006842,0.202132,1.918009,-1.703177,-0.930091
11731,-2.785267,0.6526,0.158572,-0.205296,1.315596,0.448869,0.306088,0.17036,-0.076273,-0.176665,0.670448,1.655855,1.437103,-0.362424,-1.284323,-0.948949,0.816002,2.70192,0.49609,-0.149373,0.978248,0.499688,0.9365,0.120042,-0.139222,1.322661,2.394731,-1.247887
11732,0.256374,-0.627967,1.352215,-0.63071,0.325002,-1.192725,-1.052783,-0.214133,1.338502,1.079634,-1.655894,1.081781,-0.517798,0.060574,0.099747,0.603275,0.967375,0.93347,-1.6645,0.875465,0.963613,-0.851652,0.981156,-0.394457,-0.352947,1.864111,-0.582596,-1.461085
11733,1.543359,1.156903,0.745418,0.811878,-0.208987,-1.559146,-0.240245,0.740108,1.420522,-0.042059,-0.325322,0.963422,-0.100412,0.614521,0.376029,0.447918,-0.117663,-1.076377,0.296462,0.566354,1.263448,-1.060954,-0.306178,-1.321572,0.424401,-0.782498,-0.660552,0.526691
11734,-0.839132,1.037662,-0.544952,1.228081,0.415188,-0.582349,0.11402,1.144852,-0.041993,0.146221,1.356404,0.474799,1.471586,0.431768,-1.943319,-1.829369,0.323754,0.393625,0.951449,0.381048,0.651264,0.480249,0.792355,0.656188,0.642071,-0.973503,0.713282,-0.419693
11735,-2.912946,-1.402902,-1.885056,0.514545,-0.408698,2.452006,2.692479,-0.010838,-2.200024,-1.461328,2.764378,0.065854,2.002035,1.336556,-1.220019,-2.733882,-1.110604,0.621228,1.475124,-1.153988,-0.715354,1.704451,-0.096154,1.943055,2.035689,-3.199117,2.60328,-0.077213
11736,-0.18451,-0.347617,-0.575635,-3.108449,1.783593,-1.014821,-2.262085,0.417845,-0.22499,0.882965,-1.462973,0.424608,-0.226068,-1.304453,-0.425143,-0.492489,1.695045,2.184536,-0.930172,0.273902,-0.670165,0.114257,1.599732,0.096203,-1.072642,4.090378,0.981097,-1.945332
11737,0.138378,-3.655671,-0.419382,-0.827225,-2.285254,2.609198,0.861392,-2.069673,-1.644583,0.841787,-0.940521,-1.740711,-2.009834,-0.865209,3.081564,-0.557373,-2.258738,-0.831315,-0.741247,-1.507783,-1.863741,0.703661,-2.403193,0.313238,-1.114149,-1.072828,-1.070219,2.15765
11738,-2.549434,-0.813246,3.515491,0.942586,2.412577,-6.326654,-0.242422,1.95365,2.597816,2.056825,-3.500198,4.246602,0.178575,0.830563,-0.443461,2.068558,1.982655,1.559166,-2.032421,0.429525,4.703439,-0.454168,3.717879,-2.409992,-0.220199,4.416306,-0.997072,-1.391606
11739,2.562382,0.183322,0.767381,0.569543,-1.414298,-0.500388,0.543179,0.180864,0.492573,0.155357,-0.726396,-0.208739,-1.058007,0.292209,1.776907,1.746584,-0.633525,-1.973894,-0.482864,0.445194,-0.400061,-0.893797,-1.273287,-1.263137,-0.832254,-2.36444,-2.026425,1.040941
11740,-0.556157,-0.501526,-0.751428,-2.575956,1.192937,1.753378,-1.256277,-0.683777,-1.188185,-0.189887,-0.164146,0.715051,-0.395544,-0.201642,-0.481728,-0.775309,0.263284,1.997566,-0.424782,0.394104,-1.240323,-0.254215,0.024125,0.959372,-1.025549,1.447944,2.050595,-0.57452
11741,1.923882,2.573054,-1.655409,-0.54044,1.148454,0.274188,-1.494794,1.144075,0.716246,-0.727472,1.288957,-0.335566,0.819585,-0.181312,-0.923442,0.52118,1.506924,0.414644,0.270228,0.605296,-0.813028,-0.222882,-0.076849,0.661269,-0.573161,-0.399514,0.673931,-0.132938
11742,3.452761,-0.800821,-2.224978,-3.949169,-1.838764,4.11247,-2.711159,-1.857776,-0.497903,-0.149748,0.791773,-3.435607,-3.36377,-1.582257,1.677763,-0.973477,-1.438574,-1.222262,0.985019,-0.868184,-5.214502,-0.468213,-2.556723,2.051734,-2.401279,-0.872837,-0.474565,1.355646
11743,2.742523,1.816397,1.232291,2.343852,-2.591634,-0.652291,1.471184,0.616028,0.520888,-0.600523,0.620849,-0.819102,-0.182468,1.279586,2.064354,1.203929,-1.249126,-3.638245,0.177994,0.47971,0.623404,-1.652284,-2.303026,-2.066306,1.598068,-4.587014,-2.572947,1.353953
11744,3.383927,0.531369,-0.519977,-5.326706,0.529841,2.149407,-2.582544,-0.166439,0.362492,-1.405715,0.089817,1.522878,-1.243923,-0.484911,2.189622,1.42957,0.884223,-0.477729,-0.881179,0.903074,-2.279989,-1.312044,-2.185235,-0.594266,-2.188045,-0.78856,0.520421,0.93851
11745,-0.270104,-1.318947,-1.195772,-2.146314,-0.578815,2.480127,-0.771269,-1.713039,-1.308476,-0.42686,0.040609,-0.433545,-0.457016,-0.827352,0.308013,-1.059878,-0.585223,0.749911,0.314963,-0.756489,-2.156743,0.311813,-0.845174,0.874483,-1.603431,-0.021023,1.354015,0.287456
11746,3.022829,7.143083,1.665539,2.098333,3.27491,-5.492518,-2.263597,4.272403,3.919146,-0.533187,0.680611,4.058767,2.371598,0.986359,-2.562434,3.830702,4.896998,-0.646669,0.321143,3.057997,5.005762,-1.558643,3.122119,-3.101399,0.679627,0.603685,-1.574038,-1.976344
11747,-0.175811,-0.954206,0.017728,1.685929,-0.420438,-1.030292,0.566731,0.025294,-0.222454,0.289887,-0.287136,-1.132495,-0.49155,0.204403,-0.312943,-0.677104,-1.022753,-0.790601,-0.086357,-0.590049,-0.005689,-0.164988,-0.028145,-0.072666,0.566964,-0.323182,-1.118586,-0.28663
11748,-0.337549,2.064835,1.584348,1.853797,1.145444,-3.725043,0.010439,2.004416,1.548653,0.698076,-0.184367,1.169742,0.403593,0.684997,-1.339204,1.136096,1.780877,0.184653,0.190189,1.088122,2.177806,-0.077815,1.936185,-1.230987,0.036165,1.554215,-0.474945,-1.803285
11749,2.860567,1.4139,-0.003848,-2.356303,-0.151834,1.559007,-0.719805,0.235454,-0.152908,-1.247146,0.725466,1.998614,0.285966,1.441519,2.061951,2.801073,-0.074244,-0.709464,-0.364054,1.948651,-0.097343,-1.377698,-2.175285,-1.428538,-1.097205,-3.467768,0.728115,1.032621
11750,3.63907,0.448891,1.077066,-0.128375,-0.286312,-2.819708,-2.644035,1.244703,1.812516,0.917579,-2.566364,-1.189716,-2.324319,-1.267404,1.054937,2.344814,0.245073,-2.285036,-1.339818,1.111615,0.165219,-1.337977,-0.13382,-1.36131,-1.153065,0.857412,-3.82187,1.166432
11751,-2.828158,3.387684,1.266177,2.057259,2.888065,-3.178462,-0.691297,2.544271,1.898278,-0.132216,1.839389,4.611845,3.579744,0.992521,-3.669331,1.111956,3.866327,1.564506,-0.048169,1.198824,3.772673,0.510595,4.385559,-0.900632,2.055241,2.813978,1.506944,-3.146298
11752,-0.960071,2.357115,1.103991,3.279465,0.628498,-2.741328,1.917484,1.980155,1.077299,-0.722617,0.803803,-0.227212,2.069553,1.052408,-2.145204,-0.132047,0.413098,-0.432617,1.370379,0.654073,2.264209,0.547172,1.924773,-0.05742,1.78911,0.223218,-0.488774,-0.787238
11753,1.516081,-0.389714,-0.369609,-1.192944,-1.055771,2.015661,0.083896,-1.451071,0.048076,-0.895256,0.754978,-0.477274,-0.55323,0.558607,1.176116,-0.109483,-0.556487,-1.083526,0.282298,-0.009018,-1.365962,-0.247326,-1.671641,0.220298,-0.653865,-2.221696,0.254024,1.167398
11754,-3.886219,-5.684711,-1.638007,0.911844,-1.818999,1.793557,1.828779,-2.964233,-2.670013,0.917651,-1.235047,-3.636495,-1.444824,-1.578212,-0.046642,-4.531089,-3.037528,1.384854,0.579523,-1.877394,-2.83859,2.599018,0.868186,3.875957,-0.02055,1.711128,0.744617,0.249612
11755,1.671831,-2.470725,-0.210821,-5.749147,-0.208842,3.073042,-1.732939,-1.699226,-0.931412,1.050218,-1.897591,1.037415,-2.362635,-0.586328,3.732524,1.438653,-0.449674,0.853562,-1.868649,0.117705,-2.088658,-1.422468,-2.480102,-1.094382,-3.063001,-0.364235,0.501896,1.763874
11756,0.32729,1.246556,0.546894,-0.180865,-0.719354,1.653588,1.095433,-0.423295,-0.623939,-0.637445,0.987523,1.815816,0.685896,1.485114,1.025264,0.641732,-1.417262,-0.649496,-0.289256,0.081215,0.343234,-0.622195,-0.238553,-0.954117,0.5236,-3.668232,0.270235,1.075896
11757,2.556092,0.32217,-0.648185,-0.243599,-0.268715,-0.250901,-2.018167,-0.117767,0.556451,-0.29534,-0.602702,-0.908883,-1.008076,-0.759915,0.40268,1.152093,-0.08413,-0.593369,-0.448073,0.764249,0.033318,-0.300621,-0.587379,-1.049074,-1.024479,-0.095965,-1.047668,-0.060189
11758,0.549471,0.758385,-0.347908,-0.974142,0.43635,0.384218,-0.470366,0.497442,-0.181015,0.036105,0.14181,0.505292,-0.307565,-0.190041,-0.160852,-0.131386,0.100929,1.046136,0.514351,0.07022,0.239847,-0.055979,0.327227,0.689648,-0.098718,0.324494,0.580261,-0.197107
11759,6.592829,3.791139,-1.816079,-5.387681,-0.408894,4.799316,-2.583448,0.892156,-0.529547,-2.725798,2.82405,-0.623858,-0.174305,0.29721,1.564964,2.613476,0.841111,-0.827026,1.43195,1.137446,-3.871338,-2.085839,-3.990385,-0.759438,-1.405976,-5.348293,0.532086,1.597177
11760,-3.203564,-3.716349,1.13427,-1.040448,0.060261,-0.878525,-0.100319,-2.46228,-1.158029,2.473194,-3.639738,0.494232,-1.717981,-1.107489,1.120499,-1.004318,0.237248,2.458195,-2.870919,-1.030428,-0.28896,1.086092,1.73748,0.654467,-1.108918,4.383814,0.904061,-0.791877
11761,-2.373918,-0.795718,-0.601134,1.431401,-0.121693,0.987422,1.955624,-0.758244,-0.972458,-0.027254,0.76341,-0.625407,1.164373,0.550491,-1.254217,-1.877306,-1.794206,-0.10126,0.134408,-1.656271,-0.370559,1.339792,0.456658,1.547565,1.528992,-0.414497,0.517358,-0.069554
11762,2.532897,2.031012,0.300492,-0.892443,1.104414,-0.98657,-2.478238,1.493301,1.087334,-0.275442,0.438301,0.70946,-0.215276,-0.578774,0.152958,1.631563,0.964391,-0.780683,0.271887,1.124638,0.033894,-1.076592,0.137393,-1.268991,-0.428903,0.069972,-0.34824,-0.471177
11763,0.686684,4.842627,-0.483543,-2.908514,3.171446,-0.715957,-2.318957,2.365083,1.501624,-0.922304,2.002227,4.345096,2.687202,0.36537,-2.955741,2.49281,5.319295,3.023062,0.05249,1.988353,1.163819,-0.900268,2.49239,-1.425762,-0.419565,2.135896,2.068299,-2.782828
11764,0.505949,1.600314,0.833553,4.043408,-1.170465,-1.678839,1.787992,0.500499,0.880948,-0.280357,0.969242,-1.388862,1.035985,0.884347,-0.22166,0.869943,-1.290966,-2.17383,1.250154,0.094212,1.087283,0.445965,-0.343968,-0.076954,1.798358,-2.401358,-2.683425,0.847109
11765,-2.970786,-0.073607,-0.038552,-0.83312,2.267995,0.025855,-0.328902,-0.956622,-0.266706,0.842087,0.145102,3.136765,0.899964,0.203966,-1.510182,-0.59105,1.328224,2.250348,0.00671,0.272958,1.379888,0.367182,2.738952,0.241553,0.023525,2.233984,2.596874,-1.724942
11766,-1.399774,-3.548664,0.385063,-0.323972,-2.752283,2.613376,3.176592,-2.846146,-2.473829,-0.1244,-0.321864,-1.571319,-1.312712,0.433181,2.469995,-1.683244,-3.706716,-1.174927,-0.460211,-2.041178,-1.608211,-0.237213,-3.384804,0.707872,0.353571,-3.476989,-0.266108,2.153504
11767,-1.392888,0.695391,0.858838,5.016281,-0.673353,-3.082938,1.884963,1.089404,0.809765,0.601961,-0.321859,-1.178959,0.683884,0.627418,-2.015651,-0.593412,-1.571589,-1.154911,0.832827,-0.326546,2.386353,1.004639,1.804464,0.382718,2.301498,0.49511,-1.673013,-1.290614
11768,-1.160218,2.603482,-0.014873,0.077047,2.105082,-2.067887,-1.095915,1.802467,1.089336,0.147031,0.841064,1.705788,2.012843,-0.399133,-2.292226,0.315075,3.110886,1.94231,0.422324,0.349839,2.090823,0.262148,2.603704,0.273824,0.427528,2.941193,1.632287,-2.386103
11769,-2.411857,-0.222683,-0.916964,-0.950785,2.112244,0.478484,-0.7811,0.116621,-0.704998,-0.061721,0.512219,0.591272,1.712932,-0.350544,-2.089483,-1.680277,1.167718,2.974349,0.655234,-0.736394,0.092094,0.84397,1.421166,1.297243,0.053298,1.892506,1.979135,-1.797951
11770,1.432139,-0.394551,-1.774945,-2.017347,-0.337919,2.187302,-0.179755,-0.944082,-0.531531,-0.453609,1.008774,-1.059607,-0.664457,-0.805049,0.751624,-0.484428,-0.455384,-0.310143,0.214916,-0.242196,-1.914348,-0.110295,-1.539908,0.77076,-0.370534,-1.140747,0.000848,1.041245
