source,target,weight
5380,11037,1
5381,10207,1
5381,12049,1
5382,7721,1
5382,7890,1
5383,7071,1
5383,7825,1
5383,11024,1
5384,5887,1
5384,7397,1
5384,10397,1
5384,10406,1
5385,6678,1
5385,6717,1
5385,8162,1
5386,5643,1
5386,9864,1
5386,10143,1
5386,10597,1
5387,7825,1
5387,8858,1
5387,12271,1
5388,5417,1
5388,5590,1
5388,8528,1
5388,10908,1
5389,7302,1
5389,8479,1
5389,10408,1
5389,12625,1
5390,5580,1
5390,12276,1
5391,5863,1
5392,7712,1
5393,6564,1
5393,6598,1
5393,9793,1
5393,10992,1
5393,11548,1
5393,12244,1
5394,6428,1
5394,7135,1
5394,8852,1
5395,7594,1
5395,11742,1
5396,6368,1
5397,8010,1
5397,10655,1
5397,11044,1
5398,7407,1
5398,7949,1
5399,9954,1
5400,6251,1
5400,12403,1
5401,8410,1
5401,9896,1
5402,5669,1
5402,7816,1
5402,10283,1
5402,11490,1
5403,6982,1
5403,9109,1
5403,9516,1
5403,10339,1
5403,10470,1
5403,11409,1
5404,8345,1
5404,9679,1
5404,10947,1
5405,8242,1
5405,10525,1
5405,12520,1
5406,6363,1
5406,9394,1
5407,7115,1
5408,7389,1
5408,8802,1
5409,7835,1
5409,8270,1
5409,9912,1
5409,12493,1
5410,11652,1
5411,6497,1
5411,7066,1
5411,7353,1
5411,9389,1
5412,6725,1
5412,8706,1
5413,9832,1
5413,12210,1
5414,6039,1
5414,8012,1
5414,8129,1
5414,9074,1
5414,10821,1
5416,8067,1
5416,8173,1
5416,8474,1
5417,8741,1
5417,9989,1
5419,8317,1
5420,5733,1
5420,6810,1
5420,10458,1
5420,10784,1
5420,11941,1
5421,6373,1
5422,7778,1
5422,8650,1
5422,9230,1
5422,9538,1
5422,10305,1
5422,10710,1
5423,7980,1
5423,7985,1
5423,12405,1
5424,9154,1
5424,12162,1
5426,5857,1
5427,10257,1
5427,11057,1
5428,6604,1
5428,7444,1
5428,8336,1
5428,9253,1
5429,5905,1
5430,6969,1
5430,8080,1
5431,7288,1
5431,9394,1
5432,7758,1
5433,10023,1
5435,6258,1
5435,9505,1
5435,12207,1
5436,5743,1
5436,6395,1
5436,6529,1
5436,9264,1
5436,10346,1
5436,12018,1
5436,12256,1
5438,6486,1
5438,6655,1
5438,10532,1
5439,8005,1
5439,9212,1
5439,12418,1
5440,5464,1
5440,5935,1
5440,6200,1
5440,7964,1
5440,8091,1
5440,9196,1
5440,9385,1
5440,9733,1
5440,11680,1
5440,11888,1
5440,11988,1
5440,12422,1
5441,7001,1
5441,10389,1
5441,10779,1
5442,5690,1
5442,6291,1
5442,7148,1
5442,11422,1
5442,12169,1
5443,10184,1
5443,11066,1
5444,6089,1
5444,9089,1
5444,11304,1
5444,11476,1
5445,5730,1
5445,8396,1
5445,9466,1
5445,12111,1
5447,8144,1
5447,8407,1
5447,8546,1
5447,9904,1
5447,11591,1
5447,12520,1
5448,8835,1
5448,9055,1
5448,9998,1
5448,12442,1
5449,7827,1
5449,10370,1
5450,5873,1
5450,7622,1
5450,8481,1
5450,8861,1
5450,10443,1
5451,8452,1
5451,9947,1
5451,10383,1
5452,7471,1
5452,9509,1
5453,5695,1
5453,6912,1
5453,7526,1
5453,8656,1
5454,7809,1
5455,6455,1
5455,8723,1
5455,10756,1
5455,11391,1
5456,6348,1
5456,7374,1
5456,7983,1
5456,9463,1
5457,7869,1
5457,8071,1
5457,10005,1
5458,6644,1
5458,6882,1
5458,8219,1
5458,8384,1
5458,11778,1
5459,6364,1
5459,8258,1
5460,6623,1
5460,9623,1
5460,12570,1
5461,5687,1
5461,8613,1
5461,9266,1
5461,10426,1
5464,5942,1
5464,8498,1
5464,9685,1
5464,11475,1
5464,12446,1
5465,7432,1
5465,7899,1
5465,7997,1
5465,11044,1
5465,12576,1
5467,7197,1
5467,7566,1
5467,11352,1
5467,12150,1
5468,6842,1
5468,7663,1
5469,10299,1
5471,8301,1
5472,8200,1
5472,9633,1
5472,9755,1
5472,11917,1
5473,5770,1
5473,7956,1
5474,5874,1
5474,8392,1
5474,8413,1
5474,10012,1
5474,10858,1
5475,5539,1
5475,6289,1
5475,6330,1
5475,9084,1
5475,9092,1
5475,10435,1
5476,8176,1
5476,10042,1
5476,10282,1
5477,9090,1
5478,5539,1
5478,7111,1
5478,7970,1
5478,11373,1
5479,11185,1
5479,11783,1
5480,6789,1
5480,7811,1
5480,8704,1
5480,9607,1
5481,5748,1
5481,7623,1
5481,12040,1
5481,12538,1
5482,5847,1
5482,6305,1
5482,7113,1
5482,7268,1
5482,7438,1
5482,10764,1
5482,11867,1
5484,5741,1
5484,5764,1
5484,8979,1
5484,10225,1
5485,7136,1
5485,7482,1
5485,7911,1
5486,7198,1
5487,11243,1
5488,6493,1
5488,8071,1
5488,8092,1
5488,8098,1
5488,8831,1
5488,9930,1
5488,11472,1
5488,12122,1
5489,5999,1
5489,6036,1
5489,6522,1
5489,7772,1
5490,6177,1
5490,6326,1
5490,7371,1
5490,9780,1
5490,10955,1
5490,12112,1
5491,5578,1
5491,7790,1
5492,7509,1
5492,12715,1
5494,7948,1
5494,9699,1
5494,10689,1
5495,6964,1
5495,7341,1
5495,11573,1
5496,8952,1
5496,10356,1
5496,12346,1
5496,12420,1
5497,6372,1
5497,8777,1
5497,9711,1
5497,10142,1
5498,6105,1
5498,7617,1
5498,8033,1
5499,7325,1
5499,7509,1
5499,8914,1
5499,11878,1
5500,10457,1
5500,12429,1
5500,12619,1
5501,10526,1
5501,10965,1
5503,5637,1
5503,5792,1
5503,11725,1
5504,8952,1
5504,10861,1
5505,5534,1
5505,5617,1
5505,6732,1
5506,6559,1
5507,8491,1
5507,9151,1
5507,10083,1
5507,12242,1
5508,8034,1
5508,9247,1
5509,5676,1
5509,6069,1
5510,6634,1
5511,8367,1
5511,8801,1
5511,9266,1
5511,10289,1
5511,11179,1
5511,12491,1
5512,8318,1
5514,6633,1
5514,12517,1
5515,5929,1
5515,10356,1
5516,10086,1
5516,12620,1
5517,6073,1
5517,9040,1
5517,11158,1
5517,12027,1
5518,5540,1
5519,6774,1
5519,9306,1
5519,12655,1
5520,11133,1
5520,11606,1
5521,7017,1
5521,8876,1
5521,8921,1
5521,10489,1
5522,5666,1
5522,9959,1
5523,9707,1
5523,10477,1
5523,12411,1
5524,6553,1
5524,7868,1
5524,12059,1
5526,5772,1
5526,10383,1
5527,6321,1
5527,6357,1
5527,8762,1
5527,9358,1
5528,12105,1
5529,9653,1
5530,7730,1
5532,5777,1
5532,6402,1
5532,8263,1
5532,9077,1
5532,11366,1
5534,7909,1
5535,6338,1
5535,7062,1
5535,7594,1
5535,9509,1
5535,11535,1
5537,7146,1
5537,8730,1
5537,12465,1
5538,8393,1
5538,9407,1
5538,10584,1
5538,11890,1
5539,8787,1
5539,10873,1
5539,11831,1
5539,11985,1
5539,12087,1
5540,5621,1
5540,7299,1
5540,9606,1
5540,11536,1
5541,7691,1
5541,8945,1
5541,10393,1
5542,7191,1
5542,8136,1
5542,9736,1
5543,6422,1
5543,7177,1
5545,8804,1
5546,5826,1
5547,7610,1
5547,8509,1
5547,9498,1
5547,10017,1
5547,10727,1
5547,11008,1
5547,11307,1
5547,11890,1
5548,12113,1
5551,5564,1
5551,7113,1
5551,9357,1
5552,5710,1
5552,8434,1
5552,9788,1
5553,6012,1
5553,8031,1
5553,9919,1
5553,12058,1
5554,9254,1
5555,7186,1
5555,11206,1
5556,5985,1
5556,6722,1
5556,9544,1
5556,10018,1
5556,10669,1
5557,6341,1
5557,8932,1
5557,9420,1
5558,6790,1
5558,6798,1
5558,6840,1
5558,8283,1
5558,9041,1
5558,10353,1
5559,5968,1
5559,12448,1
5560,10545,1
5560,11108,1
5561,10614,1
5561,12147,1
5561,12208,1
5562,10921,1
5563,9722,1
5565,11401,1
5566,5756,1
5566,6367,1
5566,7364,1
5566,7848,1
5566,9494,1
5566,11194,1
5566,12575,1
5568,6741,1
5568,11253,1
5569,5760,1
5570,5927,1
5570,6178,1
5570,7362,1
5570,11310,1
5571,5731,1
5571,6905,1
5571,7822,1
5571,10496,1
5571,11839,1
5572,12722,1
5574,5956,1
5574,7588,1
5575,6641,1
5575,11465,1
5576,6888,1
5576,8400,1
5576,9250,1
5576,12477,1
5577,10792,1
5578,7741,1
5578,8440,1
5578,9419,1
5581,6503,1
5581,8528,1
5582,10037,1
5584,6038,1
5584,7768,1
5584,9412,1
5585,12373,1
5586,7796,1
5586,8761,1
5586,9632,1
5586,10457,1
5587,9861,1
5587,12415,1
5588,6849,1
5589,6942,1
5590,6292,1
5590,6393,1
5590,8520,1
5590,10405,1
5591,5751,1
5592,7941,1
5592,8047,1
5592,9762,1
5593,7839,1
5593,10734,1
5595,9350,1
5596,5831,1
5596,8042,1
5596,8297,1
5596,10449,1
5597,6517,1
5598,8426,1
5598,12018,1
5599,6980,1
5600,8524,1
5600,8877,1
5600,10403,1
5601,6383,1
5601,6949,1
5601,10253,1
5601,11310,1
5601,12652,1
5602,7056,1
5603,10015,1
5604,6278,1
5604,10030,1
5604,10372,1
5604,11612,1
5605,5771,1
5605,6444,1
5605,10449,1
5606,9344,1
5606,12659,1
5607,7201,1
5607,7774,1
5607,8370,1
5607,10927,1
5607,11292,1
5608,5676,1
5608,5843,1
5608,8850,1
5608,9383,1
5608,9823,1
5609,8013,1
5609,11786,1
5610,8928,1
5610,10334,1
5611,8424,1
5611,8858,1
5612,11891,1
5613,9795,1
5614,10414,1
5614,11513,1
5615,7379,1
5615,7867,1
5615,10009,1
5616,11431,1
5617,7838,1
5617,12559,1
5618,6722,1
5618,10408,1
5620,8111,1
5620,9735,1
5620,10611,1
5621,6748,1
5621,7423,1
5621,11394,1
5622,5878,1
5622,6530,1
5622,8682,1
5622,10991,1
5622,11047,1
5622,11357,1
5623,5674,1
5623,10836,1
5624,5945,1
5624,6573,1
5624,9167,1
5624,9389,1
5624,10741,1
5625,6784,1
5625,6890,1
5625,7980,1
5625,9307,1
5625,10895,1
5626,5674,1
5626,8957,1
5627,6453,1
5628,6324,1
5628,9056,1
5628,10077,1
5629,5785,1
5630,6438,1
5630,8190,1
5631,9323,1
5631,10512,1
5631,10669,1
5632,5706,1
5632,7515,1
5632,7584,1
5632,10638,1
5634,6271,1
5634,9170,1
5636,9923,1
5636,10226,1
5637,6065,1
5637,10502,1
5637,12280,1
5638,12412,1
5639,10366,1
5639,10671,1
5640,9030,1
5640,9387,1
5641,12004,1
5642,6866,1
5644,10597,1
5644,12566,1
5645,8406,1
5645,8730,1
5645,9423,1
5645,10040,1
5645,10049,1
5645,10646,1
5645,10784,1
5645,11078,1
5646,9130,1
5646,11588,1
5646,12423,1
5647,5884,1
5647,7295,1
5647,9027,1
5647,9179,1
5648,7763,1
5648,10091,1
5648,10807,1
5648,10861,1
5650,5922,1
5650,6462,1
5650,9514,1
5650,10370,1
5651,6905,1
5651,7824,1
5651,9173,1
5651,9848,1
5652,11433,1
5652,11716,1
5652,12675,1
5653,10233,1
5655,6525,1
5655,7145,1
5655,9102,1
5655,9260,1
5655,9376,1
5655,10658,1
5655,10748,1
5656,6703,1
5656,8020,1
5656,9826,1
5656,11284,1
5658,9766,1
5658,11906,1
5659,11120,1
5660,6198,1
5660,8461,1
5661,7161,1
5661,12244,1
5662,6664,1
5662,9348,1
5662,9527,1
5662,9968,1
5662,10134,1
5662,11013,1
5662,11670,1
5663,6622,1
5663,6875,1
5663,8668,1
5663,9184,1
5663,9897,1
5664,6686,1
5664,7707,1
5664,10846,1
5665,9026,1
5665,9557,1
5665,10664,1
5666,7297,1
5666,9877,1
5666,12395,1
5668,7434,1
5668,8089,1
5668,8447,1
5668,9962,1
5668,10427,1
5668,11473,1
5669,6079,1
5669,9220,1
5669,10763,1
5669,10827,1
5670,7567,1
5670,8245,1
5670,11331,1
5671,8584,1
5671,9442,1
5672,5846,1
5674,12376,1
5675,12495,1
5676,9779,1
5676,11459,1
5678,7844,1
5678,7924,1
5678,8010,1
5678,8714,1
5678,12046,1
5679,7707,1
5679,10036,1
5679,10058,1
5681,10402,1
5681,10730,1
5682,11540,1
5683,6365,1
5683,11352,1
5684,11492,1
5685,5990,1
5685,7123,1
5685,8006,1
5685,9396,1
5686,10897,1
5687,7484,1
5687,8003,1
5687,9268,1
5687,12107,1
5688,9535,1
5688,9671,1
5688,11184,1
5689,6515,1
5690,12651,1
5691,9436,1
5692,8348,1
5692,10697,1
5693,10964,1
5694,6988,1
5694,8420,1
5694,9075,1
5694,10803,1
5695,7138,1
5695,9089,1
5695,11635,1
5696,5718,1
5696,6755,1
5696,8674,1
5696,9580,1
5696,10148,1
5696,11839,1
5697,8835,1
5698,8368,1
5699,11408,1
5699,11732,1
5699,12546,1
5700,6448,1
5700,10448,1
5701,5991,1
5701,12626,1
5702,10663,1
5703,8125,1
5703,11655,1
5705,6463,1
5705,9460,1
5706,9788,1
5707,8564,1
5707,9395,1
5708,6339,1
5708,6614,1
5708,7988,1
5708,12261,1
5709,6285,1
5709,7967,1
5709,8586,1
5709,9008,1
5709,9562,1
5710,9657,1
5710,10843,1
5710,12187,1
5711,5799,1
5711,5895,1
5711,5994,1
5711,7884,1
5711,10797,1
5711,10813,1
5711,11313,1
5711,11507,1
5711,11866,1
5712,8380,1
5712,11622,1
5714,7629,1
5714,9414,1
5714,9857,1
5714,10627,1
5714,12006,1
5714,12396,1
5715,7761,1
5715,12381,1
5715,12744,1
5717,6353,1
5718,9791,1
5718,11511,1
5718,11560,1
5720,6757,1
5720,9633,1
5721,6114,1
5721,9762,1
5721,10304,1
5721,12613,1
5725,7692,1
5726,10854,1
5727,9987,1
5727,10791,1
5727,11394,1
5727,11995,1
5729,6059,1
5729,8239,1
5729,9285,1
5729,9323,1
5729,11098,1
5729,11959,1
5730,10024,1
5730,11121,1
5731,8496,1
5731,8660,1
5732,7930,1
5732,8542,1
5732,11170,1
5733,7361,1
5733,8000,1
5733,9238,1
5733,11469,1
5733,12457,1
5734,8106,1
5734,11737,1
5737,8664,1
5737,12530,1
5739,6718,1
5740,7847,1
5740,8008,1
5741,6214,1
5741,6660,1
5741,7978,1
5741,8083,1
5741,9307,1
5742,7371,1
5742,8379,1
5742,8866,1
5742,9648,1
5742,12071,1
5743,6680,1
5743,7873,1
5743,10481,1
5743,12482,1
5744,9134,1
5744,12426,1
5745,7823,1
5745,9449,1
5746,5761,1
5746,8279,1
5746,9439,1
5746,9471,1
5746,9885,1
5748,9946,1
5748,10941,1
5750,6212,1
5750,9864,1
5750,11278,1
5750,11994,1
5751,7256,1
5752,7557,1
5752,8911,1
5752,10169,1
5753,7307,1
5753,12051,1
5754,8082,1
5755,6459,1
5755,9115,1
5755,9564,1
5755,9967,1
5755,10173,1
5756,8166,1
5756,10367,1
5758,10567,1
5758,12710,1
5759,7067,1
5759,12366,1
5760,6309,1
5760,12124,1
5762,7590,1
5762,7649,1
5763,6428,1
5764,5941,1
5765,7516,1
5765,8476,1
5765,10008,1
5767,8371,1
5767,8428,1
5768,6923,1
5768,8631,1
5768,8934,1
5768,9476,1
5769,8724,1
5769,11459,1
5769,11614,1
5770,8186,1
5771,6824,1
5771,8510,1
5771,9751,1
5772,6746,1
5772,8076,1
5772,10175,1
5772,12480,1
5773,10247,1
5773,12512,1
5774,6876,1
5774,10096,1
5774,11194,1
5775,7497,1
5775,11646,1
5775,12195,1
5775,12490,1
5776,6265,1
5776,7898,1
5776,8650,1
5776,9498,1
5776,10843,1
5777,7847,1
5777,8457,1
5777,8938,1
5777,9121,1
5777,9302,1
5779,6352,1
5779,11409,1
5779,11691,1
5780,9087,1
5781,7038,1
5781,8158,1
5781,8661,1
5781,9500,1
5782,7553,1
5782,7813,1
5782,11995,1
5782,12255,1
5783,6110,1
5783,6889,1
5783,8634,1
5783,8841,1
5783,9192,1
5783,9387,1
5784,10401,1
5785,11050,1
5786,5984,1
5786,8361,1
5787,7008,1
5787,11843,1
5788,10083,1
5790,7465,1
5792,7262,1
5792,8147,1
5792,12631,1
5793,6168,1
5793,11156,1
5793,12528,1
5793,12645,1
5794,6282,1
5794,6356,1
5794,8629,1
5794,12209,1
5794,12649,1
5795,6221,1
5795,11082,1
5795,12366,1
5795,12474,1
5796,12039,1
5797,9853,1
5799,6197,1
5800,7679,1
5800,8015,1
5800,8394,1
5800,9435,1
5801,8747,1
5801,10512,1
5801,12735,1
5802,9296,1
5802,11992,1
5802,12710,1
5803,7169,1
5803,7727,1
5803,9679,1
5803,10470,1
5804,6896,1
5804,10109,1
5805,10363,1
5805,10450,1
5805,11730,1
5806,6745,1
5807,9035,1
5808,8320,1
5809,6107,1
5809,8050,1
5809,8683,1
5809,11068,1
5809,12266,1
5809,12442,1
5810,6537,1
5810,6697,1
5810,6897,1
5811,6666,1
5811,7185,1
5812,8640,1
5812,9027,1
5813,8047,1
5813,11534,1
5814,8786,1
5814,9560,1
5815,5976,1
5815,8538,1
5815,9935,1
5815,12264,1
5816,7553,1
5817,9306,1
5818,6370,1
5818,6635,1
5818,9043,1
5818,9772,1
5818,10538,1
5818,10732,1
5820,6027,1
5820,6684,1
5820,9182,1
5820,9221,1
5820,9315,1
5821,10465,1
5822,12671,1
5823,6236,1
5823,6950,1
5823,7102,1
5823,10013,1
5823,11801,1
5824,8543,1
5824,9655,1
5824,10299,1
5825,6809,1
5825,11077,1
5826,5854,1
5826,5859,1
5826,6276,1
5826,6913,1
5826,12590,1
5827,6244,1
5827,12280,1
5828,5854,1
5828,12742,1
5829,6123,1
5829,7027,1
5829,11218,1
5830,7479,1
5831,11778,1
5832,5890,1
5832,8242,1
5832,10391,1
5832,11609,1
5833,8676,1
5833,12093,1
5834,9946,1
5834,11988,1
5835,10446,1
5835,11086,1
5836,5979,1
5836,6296,1
5836,6365,1
5836,9059,1
5836,9652,1
5836,11686,1
5837,6285,1
5837,12204,1
5838,10826,1
5839,9695,1
5840,12025,1
5841,10244,1
5842,7156,1
5843,6600,1
5843,11671,1
5844,7940,1
5845,8673,1
5845,10751,1
5845,11783,1
5845,11832,1
5846,7486,1
5846,12389,1
5847,6000,1
5848,8887,1
5849,6447,1
5849,8183,1
5849,8344,1
5849,11224,1
5850,8635,1
5850,10219,1
5851,6085,1
5851,6647,1
5851,7218,1
5853,11738,1
5854,8862,1
5855,7652,1
5855,9545,1
5855,11294,1
5855,11546,1
5856,7395,1
5856,7969,1
5856,8790,1
5856,9304,1
5856,9703,1
5856,10659,1
5857,6184,1
5857,8157,1
5857,8263,1
5857,8637,1
5857,11260,1
5857,12101,1
5858,8456,1
5859,7209,1
5860,9542,1
5861,6223,1
5861,7014,1
5861,10471,1
5862,7806,1
5862,10767,1
5863,7447,1
5864,6100,1
5864,6961,1
5864,11322,1
5865,10132,1
5866,6218,1
5866,7127,1
5868,6928,1
5868,8882,1
5868,9928,1
5868,10946,1
5868,11638,1
5869,12020,1
5871,8923,1
5871,11584,1
5872,12741,1
5873,8344,1
5873,10444,1
5873,11380,1
5873,12450,1
5875,8429,1
5875,9420,1
5876,12738,1
5877,7042,1
5877,8415,1
5877,9324,1
5878,7981,1
5878,9062,1
5879,6247,1
5880,10433,1
5881,6910,1
5881,11509,1
5882,7587,1
5882,8229,1
5882,8525,1
5882,8669,1
5882,11013,1
5882,11582,1
5882,11738,1
5883,7335,1
5883,11736,1
5884,7434,1
5886,10533,1
5887,8937,1
5887,10298,1
5887,12626,1
5887,12741,1
5888,7873,1
5888,9323,1
5888,12494,1
5889,9675,1
5889,11449,1
5891,6078,1
5891,10970,1
5892,8884,1
5893,11310,1
5894,11273,1
5894,12123,1
5897,8147,1
5898,6969,1
5898,10254,1
5898,10344,1
5898,10685,1
5899,6040,1
5899,9940,1
5899,10743,1
5899,12199,1
5900,10379,1
5900,10862,1
5900,12115,1
5900,12116,1
5901,10670,1
5902,9143,1
5902,9315,1
5902,9513,1
5904,8350,1
5904,10856,1
5905,6397,1
5905,6564,1
5905,9295,1
5905,10485,1
5906,7558,1
5906,7707,1
5906,9525,1
5906,9835,1
5907,9351,1
5908,6334,1
5908,6507,1
5908,6742,1
5908,12106,1
5908,12142,1
5909,7046,1
5909,9674,1
5909,10667,1
5912,9542,1
5912,10338,1
5912,10400,1
5914,8494,1
5915,8952,1
5915,11521,1
5916,6490,1
5916,11654,1
5916,12553,1
5917,12427,1
5918,10980,1
5918,12752,1
5919,8803,1
5920,5922,1
5920,9118,1
5921,7199,1
5921,7481,1
5921,9580,1
5921,10287,1
5921,10410,1
5921,10416,1
5921,12616,1
5922,7581,1
5922,9192,1
5922,9934,1
5923,5960,1
5923,6746,1
5923,8662,1
5924,8328,1
5924,9388,1
5924,9709,1
5924,10222,1
5924,10791,1
5924,12694,1
5925,10451,1
5925,11113,1
5926,6523,1
5926,8415,1
5927,6558,1
5927,6675,1
5927,7646,1
5927,9201,1
5927,11074,1
5928,6773,1
5928,7409,1
5929,8193,1
5929,11318,1
5931,6959,1
5931,7221,1
5932,6064,1
5932,11802,1
5933,7854,1
5933,9062,1
5933,10971,1
5934,7664,1
5934,8319,1
5934,8399,1
5934,9193,1
5934,12564,1
5935,7322,1
5935,9836,1
5935,9936,1
5935,11575,1
5936,6364,1
5936,9457,1
5936,9585,1
5936,11215,1
5937,7781,1
5938,7339,1
5938,7701,1
5938,7862,1
5938,11410,1
5939,6612,1
5939,7014,1
5939,8696,1
5939,9667,1
5940,8383,1
5940,8780,1
5940,11849,1
5941,6633,1
5942,6650,1
5943,6671,1
5943,9667,1
5943,10719,1
5943,11290,1
5944,11117,1
5945,10928,1
5945,11656,1
5946,6187,1
5946,10105,1
5946,12278,1
5947,6205,1
5947,6804,1
5947,12110,1
5948,10474,1
5948,10889,1
5949,6237,1
5949,7035,1
5949,9650,1
5950,6609,1
5950,6788,1
5950,8838,1
5950,9047,1
5950,11163,1
5951,10957,1
5952,7011,1
5953,6826,1
5953,7376,1
5953,7531,1
5953,8487,1
5953,10336,1
5953,11671,1
5953,12350,1
5954,7406,1
5955,8278,1
5955,10174,1
5955,10323,1
5957,8844,1
5958,6113,1
5958,7346,1
5958,7676,1
5958,7981,1
5958,8612,1
5958,9362,1
5958,9454,1
5959,6238,1
5959,10714,1
5959,12446,1
5960,7802,1
5960,10937,1
5961,6441,1
5962,10320,1
5962,10678,1
5963,6321,1
5963,6439,1
5963,8000,1
5963,10902,1
5964,8409,1
5964,9080,1
5964,10464,1
5965,9415,1
5965,9640,1
5965,12535,1
5966,10315,1
5967,6002,1
5967,8445,1
5967,11543,1
5968,6126,1
5968,7577,1
5968,8577,1
5968,10140,1
5968,12403,1
5969,6083,1
5969,7949,1
5969,8225,1
5969,9068,1
5969,10660,1
5970,8777,1
5970,11970,1
5971,6312,1
5971,8066,1
5971,8347,1
5973,11491,1
5976,6919,1
5978,10790,1
5979,12657,1
5980,6622,1
5981,7078,1
5981,7971,1
5981,8996,1
5981,9078,1
5981,9231,1
5981,12495,1
5982,6336,1
5982,6884,1
5982,7814,1
5982,10514,1
5982,11406,1
5983,6368,1
5983,7173,1
5984,8707,1
5986,6690,1
5986,6825,1
5986,9079,1
5988,9445,1
5989,12212,1
5990,6832,1
5990,10355,1
5991,7257,1
5991,10257,1
5992,7748,1
5993,9687,1
5994,8233,1
5995,6304,1
5995,6570,1
5995,7098,1
5995,9067,1
5995,9102,1
5996,9412,1
5998,6333,1
5998,7272,1
5998,8960,1
5998,10274,1
5998,10572,1
5998,11591,1
5999,6372,1
5999,6563,1
5999,8985,1
6000,6735,1
6000,8266,1
6000,12790,1
6001,6904,1
6001,11066,1
6003,7037,1
6003,7841,1
6003,7870,1
6003,8079,1
6003,8108,1
6003,9590,1
6003,12647,1
6004,6240,1
6004,6721,1
6005,6962,1
6005,8179,1
6005,8962,1
6005,10129,1
6005,11894,1
6005,11992,1
6006,12593,1
6007,8246,1
6007,9239,1
6007,10708,1
6008,6980,1
6008,10244,1
6008,11288,1
6009,6082,1
6009,8345,1
6009,9357,1
6009,9676,1
6010,7489,1
6010,11298,1
6010,11518,1
6011,6282,1
6012,7368,1
6012,7567,1
6012,8438,1
6012,8956,1
6013,10371,1
6013,12625,1
6014,6717,1
6014,8101,1
6014,8459,1
6014,12654,1
6015,9003,1
6015,10723,1
6015,11011,1
6015,12448,1
6015,12571,1
6015,12688,1
6016,7552,1
6016,8011,1
6016,10876,1
6016,12326,1
6017,7786,1
6017,9915,1
6018,7065,1
6018,7557,1
6018,9132,1
6018,10473,1
6018,11866,1
6019,6525,1
6019,7749,1
6020,12127,1
6021,9770,1
6021,11202,1
6021,11606,1
6022,7991,1
6025,8865,1
6026,12172,1
6027,6198,1
6027,11562,1
6028,6931,1
6028,8396,1
6028,9625,1
6029,6627,1
6029,7837,1
6029,10624,1
6030,6410,1
6030,6485,1
6030,6869,1
6030,10340,1
6031,6423,1
6032,7776,1
6032,7979,1
6033,8144,1
6034,6233,1
6034,7094,1
6035,7342,1
6036,6231,1
6036,9474,1
6036,11147,1
6037,7285,1
6038,7668,1
6039,6759,1
6039,9207,1
6041,6319,1
6041,10881,1
6041,11445,1
6042,12528,1
6043,9261,1
6043,10177,1
6044,6243,1
6044,7550,1
6044,9813,1
6044,10140,1
6045,6112,1
6045,7564,1
6045,7896,1
6045,8254,1
6045,9317,1
6045,11025,1
6046,6113,1
6046,6721,1
6046,6874,1
6046,9348,1
6046,9865,1
6046,9977,1
6046,10424,1
6046,11469,1
6046,11780,1
6047,8524,1
6047,8820,1
6047,10018,1
6047,10874,1
6048,8847,1
6048,9238,1
6049,10266,1
6049,11124,1
6049,12789,1
6050,12212,1
6051,8027,1
6051,8063,1
6051,9391,1
6051,11327,1
6052,6977,1
6052,9777,1
6053,7703,1
6054,8303,1
6054,9048,1
6054,9485,1
6055,7209,1
6055,8048,1
6057,12154,1
6058,6491,1
6058,8879,1
6059,10369,1
6060,6583,1
6060,9659,1
6060,12709,1
6061,9102,1
6061,12176,1
6061,12747,1
6062,12018,1
6063,6242,1
6063,9856,1
6064,7168,1
6064,12313,1
6065,7842,1
6065,8858,1
6066,9531,1
6066,9535,1
6067,7142,1
6070,11731,1
6071,10723,1
6071,11240,1
6072,6815,1
6073,11020,1
6074,9407,1
6075,6733,1
6078,6673,1
6078,12451,1
6079,6886,1
6079,12121,1
6080,11435,1
6081,8011,1
6082,8330,1
6082,8499,1
6083,6133,1
6083,9406,1
6083,11880,1
6084,10962,1
6085,6641,1
6085,6859,1
6086,11095,1
6086,11704,1
6087,6941,1
6088,12276,1
6088,12397,1
6088,12724,1
6089,11150,1
6090,6653,1
6090,6718,1
6090,7322,1
6090,7629,1
6090,8804,1
6090,8993,1
6090,8996,1
6090,9040,1
6090,10111,1
6091,7804,1
6092,7966,1
6092,9966,1
6093,8377,1
6093,11097,1
6095,8522,1
6095,11359,1
6095,12779,1
6097,11321,1
6098,12184,1
6099,6734,1
6099,7877,1
6099,10051,1
6100,6809,1
6100,9023,1
6101,7429,1
6101,8209,1
6101,8563,1
6101,8567,1
6101,11463,1
6102,7355,1
6102,8179,1
6102,8982,1
6102,9899,1
6104,9223,1
6104,9425,1
6104,9518,1
6104,12319,1
6105,10087,1
6107,8734,1
6108,7000,1
6108,7651,1
6108,8221,1
6108,10085,1
6109,6658,1
6109,6849,1
6109,7111,1
6111,7817,1
6111,8190,1
6111,8988,1
6111,12390,1
6112,8316,1
6113,6417,1
6113,8796,1
6113,11309,1
6113,11440,1
6114,7808,1
6114,8312,1
6114,10120,1
6114,10669,1
6115,9226,1
6115,11450,1
6116,10025,1
6116,11454,1
6117,9992,1
6118,6525,1
6118,8653,1
6119,9214,1
6119,10432,1
6120,6688,1
6120,7695,1
6120,7769,1
6121,11528,1
6123,6588,1
6123,7175,1
6123,7410,1
6123,8439,1
6123,9450,1
6124,9475,1
6124,10039,1
6124,10574,1
6124,12681,1
